,0
tempogram_218_std,0.01923237471498996
tempogram_219_mean,0.05079923294267107
tempogram_219_std,0.019053771098116214
tempogram_220_mean,0.04895991488464414
tempogram_220_std,0.018645925667722604
tempogram_221_mean,0.04782085864448362
tempogram_221_std,0.018737349206727247
tempogram_222_mean,0.04684516335757986
tempogram_222_std,0.018675926864881134
tempogram_223_mean,0.045281915702923156
tempogram_223_std,0.018240744687565518
tempogram_224_mean,0.043758773258347664
tempogram_224_std,0.017518488013496022
tempogram_225_mean,0.042581895505315125
tempogram_225_std,0.01691372458536856
tempogram_226_mean,0.04121925716481167
tempogram_226_std,0.01610610617284264
tempogram_227_mean,0.039881532998629524
tempogram_227_std,0.015644010825951845
tempogram_228_mean,0.0388990509414276
tempogram_228_std,0.015583744849198937
tempogram_229_mean,0.03802667837266878
tempogram_229_std,0.015195104805074723
tempogram_230_mean,0.03693011175227679
tempogram_230_std,0.014491799221171567
tempogram_231_mean,0.03582788601658855
tempogram_231_std,0.013980947945363769
tempogram_232_mean,0.03475732955093662
tempogram_232_std,0.013597509095346468
tempogram_233_mean,0.03389163241199004
tempogram_233_std,0.01338345406806373
tempogram_234_mean,0.033400407574881115
tempogram_234_std,0.013601199567211968
tempogram_235_mean,0.03252240891974111
tempogram_235_std,0.013742838982320047
tempogram_236_mean,0.031315912921118225
tempogram_236_std,0.012942089725083284
tempogram_237_mean,0.030496462055552828
tempogram_237_std,0.01253005964250098
tempogram_238_mean,0.0298209971728755
tempogram_238_std,0.01247946501304871
tempogram_239_mean,0.02901042345305046
tempogram_239_std,0.012462335282566338
tempogram_240_mean,0.027906856526169126
tempogram_240_std,0.011685357705210316
tempogram_241_mean,0.026891695126227206
tempogram_241_std,0.011056203158588974
tempogram_242_mean,0.0260254829765099
tempogram_242_std,0.010868051294482386
tempogram_243_mean,0.025247318163005402
tempogram_243_std,0.010729138253399901
tempogram_244_mean,0.024320891300733206
tempogram_244_std,0.010438876423477975
tempogram_245_mean,0.02332236382853301
tempogram_245_std,0.009837773403797647
tempogram_246_mean,0.022620219862056343
tempogram_246_std,0.009584455410879024
tempogram_247_mean,0.021994884338979687
tempogram_247_std,0.009307436578977745
tempogram_248_mean,0.021379242057473376
tempogram_248_std,0.00914172912489124
tempogram_249_mean,0.020649168985972216
tempogram_249_std,0.008777491042508655
tempogram_250_mean,0.0199779558628333
tempogram_250_std,0.008463874466674794
tempogram_251_mean,0.01953077158431663
tempogram_251_std,0.008332150140174415
tempogram_252_mean,0.01909747868261568
tempogram_252_std,0.00840433382244588
tempogram_253_mean,0.018576181733523007
tempogram_253_std,0.008194607150739329
tempogram_254_mean,0.01796507028863586
tempogram_254_std,0.007751580808434883
tempogram_255_mean,0.01727006438659133
tempogram_255_std,0.007526734394551037
tempogram_256_mean,0.016522402256049076
tempogram_256_std,0.007400302437075964
tempogram_257_mean,0.01575297139725013
tempogram_257_std,0.006908191938854085
tempogram_258_mean,0.01504066420653157
tempogram_258_std,0.006528705835677817
tempogram_259_mean,0.014490783124631307
tempogram_259_std,0.006269695315892904
tempogram_260_mean,0.014029282418376619
tempogram_260_std,0.006113004953947002
tempogram_261_mean,0.013537832986996264
tempogram_261_std,0.006017077359443785
tempogram_262_mean,0.013127293142125797
tempogram_262_std,0.0059372785664318925
tempogram_263_mean,0.01265743883769788
tempogram_263_std,0.005809575631888103
tempogram_264_mean,0.012162827649282521
tempogram_264_std,0.0056250335220010585
tempogram_265_mean,0.011683923835237048
tempogram_265_std,0.005332388710173378
tempogram_266_mean,0.01125038111030853
tempogram_266_std,0.005131517087427479
tempogram_267_mean,0.010826494536375601
tempogram_267_std,0.004866702765651884
tempogram_268_mean,0.01046011436970656
tempogram_268_std,0.0047851103799614395
tempogram_269_mean,0.010099360758037428
tempogram_269_std,0.0048014261312717575
tempogram_270_mean,0.0097459946140114
tempogram_270_std,0.0045935449620988925
tempogram_271_mean,0.009348398534485644
tempogram_271_std,0.004275747775651944
tempogram_272_mean,0.008918873460710313
tempogram_272_std,0.004106792260297144
tempogram_273_mean,0.008591273995535678
tempogram_273_std,0.004001309900067529
tempogram_274_mean,0.008307883063518333
tempogram_274_std,0.003869205389630802
tempogram_275_mean,0.007949926869028862
tempogram_275_std,0.003726735568313412
tempogram_276_mean,0.007489452500742525
tempogram_276_std,0.0034596554828853036
tempogram_277_mean,0.007120249480104736
tempogram_277_std,0.0033100025050649324
tempogram_278_mean,0.006799483319108783
tempogram_278_std,0.0031841286437287375
tempogram_279_mean,0.006501603311089842
tempogram_279_std,0.003034291765133897
tempogram_280_mean,0.006256757254944236
tempogram_280_std,0.0029736390752967716
tempogram_281_mean,0.0060025282395669115
tempogram_281_std,0.002860823062989613
tempogram_282_mean,0.005696534931944372
tempogram_282_std,0.002732600945322299
tempogram_283_mean,0.005428915200138875
tempogram_283_std,0.0026537414133530196
tempogram_284_mean,0.005200976381243872
tempogram_284_std,0.002561376852893394
tempogram_285_mean,0.004996478584443015
tempogram_285_std,0.002474070219694219
tempogram_286_mean,0.004855225070300079
tempogram_286_std,0.0024612774624747
tempogram_287_mean,0.004636663000575777
tempogram_287_std,0.0022974539374457457
tempogram_288_mean,0.0043368086966119115
tempogram_288_std,0.0020717026075510164
tempogram_289_mean,0.004072365473397446
tempogram_289_std,0.0019363497297874112
tempogram_290_mean,0.003861751286387207
tempogram_290_std,0.001863026185530858
tempogram_291_mean,0.0036890305138768753
tempogram_291_std,0.0018002450920267853
tempogram_292_mean,0.003542635609332976
tempogram_292_std,0.0017499105297887308
tempogram_293_mean,0.003396769727685861
tempogram_293_std,0.0016963092817026144
tempogram_294_mean,0.0032066217816232537
tempogram_294_std,0.0015903144979916802
tempogram_295_mean,0.0030006635513277896
tempogram_295_std,0.0014895262125874278
tempogram_296_mean,0.002823572444440008
tempogram_296_std,0.001392039493348407
tempogram_297_mean,0.0027005910232475836
tempogram_297_std,0.0013501861709588141
tempogram_298_mean,0.002569473091779705
tempogram_298_std,0.0012981523831382409
tempogram_299_mean,0.0024124187654031622
tempogram_299_std,0.001215185664269728
tempogram_300_mean,0.002265438518254612
tempogram_300_std,0.0011443771028543485
tempogram_301_mean,0.0021539727559501884
tempogram_301_std,0.0011153570936982683
tempogram_302_mean,0.0020444204588274803
tempogram_302_std,0.0010710890828114963
tempogram_303_mean,0.0019344041992036683
tempogram_303_std,0.0010079551697558798
tempogram_304_mean,0.0018325939971529852
tempogram_304_std,0.0009318292710386737
tempogram_305_mean,0.001715104155940818
tempogram_305_std,0.0008569202742181481
tempogram_306_mean,0.001600787662474709
tempogram_306_std,0.0008141184227066543
tempogram_307_mean,0.0014949433019111474
tempogram_307_std,0.0007744135405463664
tempogram_308_mean,0.0013987227798819006
tempogram_308_std,0.0007410591783819058
tempogram_309_mean,0.001310209596802349
tempogram_309_std,0.0006838399043276925
tempogram_310_mean,0.001231792852054728
tempogram_310_std,0.0006302724424522906
tempogram_311_mean,0.0011691966175108822
tempogram_311_std,0.0006166386098750652
tempogram_312_mean,0.0010983608378515334
tempogram_312_std,0.0005957690335113809
tempogram_313_mean,0.001021338500570483
tempogram_313_std,0.0005523327080378534
tempogram_314_mean,0.0009527242854651326
tempogram_314_std,0.0005078291987340946
tempogram_315_mean,0.0008906331949805387
tempogram_315_std,0.00046783314943414157
tempogram_316_mean,0.0008332459416804628
tempogram_316_std,0.0004402278318743295
tempogram_317_mean,0.0007784914468936757
tempogram_317_std,0.0004230467455450004
tempogram_318_mean,0.0007180220147799232
tempogram_318_std,0.00039348948561257187
tempogram_319_mean,0.0006599341959188323
tempogram_319_std,0.0003573573308149531
tempogram_320_mean,0.0006165991576385884
tempogram_320_std,0.0003335716089201215
tempogram_321_mean,0.0005780325658403995
tempogram_321_std,0.00031470089806739894
tempogram_322_mean,0.0005321122519815386
tempogram_322_std,0.00028421598641994804
tempogram_323_mean,0.00048689510878291664
tempogram_323_std,0.00026404224812908377
tempogram_324_mean,0.0004486098961547506
tempogram_324_std,0.00025769983142516864
tempogram_325_mean,0.0004130353612741195
tempogram_325_std,0.00025060704474392565
tempogram_326_mean,0.00037800345718315827
tempogram_326_std,0.00022322302925586676
tempogram_327_mean,0.00034707153229603826
tempogram_327_std,0.00019871262070368602
tempogram_328_mean,0.0003176108802085835
tempogram_328_std,0.00017970433232229377
tempogram_329_mean,0.00028865142940464835
tempogram_329_std,0.00016372786967337326
tempogram_330_mean,0.00026650283092774914
tempogram_330_std,0.00015817531536541128
tempogram_331_mean,0.0002468761130485199
tempogram_331_std,0.00014864494725739047
tempogram_332_mean,0.00022600273430532474
tempogram_332_std,0.00012993602107948187
tempogram_333_mean,0.00020418903901605007
tempogram_333_std,0.00011234091127795906
tempogram_334_mean,0.0001843378621100762
tempogram_334_std,0.00010271950723649765
tempogram_335_mean,0.00016580449125311997
tempogram_335_std,9.347590164253512e-05
tempogram_336_mean,0.00014956915765181817
tempogram_336_std,8.455587729195241e-05
tempogram_337_mean,0.00013651924262905445
tempogram_337_std,8.112769398765986e-05
tempogram_338_mean,0.00012280504267846452
tempogram_338_std,7.437241746903264e-05
tempogram_339_mean,0.00010890432021831353
tempogram_339_std,6.36575001664887e-05
tempogram_340_mean,9.770279216176078e-05
tempogram_340_std,5.7914496800688256e-05
tempogram_341_mean,8.795141962841004e-05
tempogram_341_std,5.5750580916342306e-05
tempogram_342_mean,7.820970963107894e-05
tempogram_342_std,5.102711311662103e-05
tempogram_343_mean,6.922414016593229e-05
tempogram_343_std,4.3088218639718274e-05
tempogram_344_mean,6.099953670428956e-05
tempogram_344_std,3.599558806920572e-05
tempogram_345_mean,5.37572274307113e-05
tempogram_345_std,3.312144914212252e-05
tempogram_346_mean,4.703187496432176e-05
tempogram_346_std,2.8667574010238706e-05
tempogram_347_mean,4.123461489943413e-05
tempogram_347_std,2.5350760003020267e-05
tempogram_348_mean,3.6229890279194185e-05
tempogram_348_std,2.27919832596801e-05
tempogram_349_mean,3.165881871780631e-05
tempogram_349_std,2.0181216739222336e-05
tempogram_350_mean,2.7604089908424688e-05
tempogram_350_std,1.7639619450371428e-05
tempogram_351_mean,2.3818152947916483e-05
tempogram_351_std,1.4876237679770325e-05
tempogram_352_mean,2.0266008110868716e-05
tempogram_352_std,1.2602519889673166e-05
tempogram_353_mean,1.71942091178124e-05
tempogram_353_std,1.0701139328012562e-05
tempogram_354_mean,1.4593515350785901e-05
tempogram_354_std,9.371374681494854e-06
tempogram_355_mean,1.2337075041878855e-05
tempogram_355_std,7.988160875310785e-06
tempogram_356_mean,1.0458077844681319e-05
tempogram_356_std,6.7567206600994154e-06
tempogram_357_mean,8.818688077015398e-06
tempogram_357_std,5.882230558001851e-06
tempogram_358_mean,7.383298144881906e-06
tempogram_358_std,5.2735509584533955e-06
tempogram_359_mean,6.077293157975639e-06
tempogram_359_std,4.6327986586642635e-06
tempogram_360_mean,4.917260060420306e-06
tempogram_360_std,3.6537850386916043e-06
tempogram_361_mean,3.960731876376123e-06
tempogram_361_std,2.9640992218243424e-06
tempogram_362_mean,3.1817712611421563e-06
tempogram_362_std,2.4146837317747115e-06
tempogram_363_mean,2.4911812475572514e-06
tempogram_363_std,1.8317473714642827e-06
tempogram_364_mean,1.9371944801198375e-06
tempogram_364_std,1.4179717862208706e-06
tempogram_365_mean,1.5050353737447652e-06
tempogram_365_std,1.1317298599027994e-06
tempogram_366_mean,1.1628219946843972e-06
tempogram_366_std,9.639159044405667e-07
tempogram_367_mean,8.752081844498705e-07
tempogram_367_std,7.576115695810394e-07
tempogram_368_mean,6.403956753733144e-07
tempogram_368_std,5.303706914035556e-07
tempogram_369_mean,4.6607159399813886e-07
tempogram_369_std,3.818777374642554e-07
tempogram_370_mean,3.3086379916248744e-07
tempogram_370_std,2.8370237270900385e-07
tempogram_371_mean,2.2894974040659845e-07
tempogram_371_std,2.0913124841582e-07
tempogram_372_mean,1.535382968069178e-07
tempogram_372_std,1.4644075141565186e-07
tempogram_373_mean,9.980215886676932e-08
tempogram_373_std,9.914478311568236e-08
tempogram_374_mean,6.210380514246035e-08
tempogram_374_std,6.462685743269176e-08
tempogram_375_mean,3.680288816260037e-08
tempogram_375_std,4.401817408568048e-08
tempogram_376_mean,2.041315317289422e-08
tempogram_376_std,2.5762265429106634e-08
tempogram_377_mean,1.0523910376880227e-08
tempogram_377_std,1.3316655194753075e-08
tempogram_378_mean,4.8855895350665045e-09
tempogram_378_std,6.906588275234283e-09
tempogram_379_mean,1.9388870052240964e-09
tempogram_379_std,2.7793815768764684e-09
tempogram_380_mean,6.305571797909609e-10
tempogram_380_std,9.812101774653481e-10
tempogram_381_mean,1.4745090735187046e-10
tempogram_381_std,2.335535973700576e-10
tempogram_382_mean,1.840860809632359e-11
tempogram_382_std,3.428709274740106e-11
tempogram_383_mean,-1.1752152697673577e-17
tempogram_383_std,8.178463797449035e-17
rms_harm_0_mean,0.015807539224624634
rms_harm_0_std,0.011225688271224499
rms_perc_0_mean,0.002546770730987191
rms_perc_0_std,0.0023046876303851604
harmonic_energy_mean,0.00037589436396956444
percussive_energy_mean,1.1797625120379962e-05
harm_perc_ratio,31.8615970565568
spec_entropy_0_mean,3.2018344402313232
spec_entropy_0_std,0.9707415699958801
spec_crest_0_mean,71.08731079101562
spec_crest_0_std,27.021535873413086
spec_slope_0_mean,-0.0010438862698083228
spec_slope_0_std,0.00033996714016389703
spec_decrease_0_mean,-0.002317645524553206
spec_decrease_0_std,0.13127150617814326
logmel_0_mean,-32.140872955322266
logmel_0_std,7.418224334716797
logmel_1_mean,-34.41668701171875
logmel_1_std,10.996865272521973
logmel_2_mean,-32.857696533203125
logmel_2_std,12.239394187927246
logmel_3_mean,-30.467422485351562
logmel_3_std,12.294106483459473
logmel_4_mean,-29.534542083740234
logmel_4_std,11.846573829650879
logmel_5_mean,-28.427431106567383
logmel_5_std,10.895925521850586
logmel_6_mean,-29.868873596191406
logmel_6_std,12.234025955200195
logmel_7_mean,-36.770328521728516
logmel_7_std,11.827105522155762
logmel_8_mean,-40.401634216308594
logmel_8_std,12.563701629638672
logmel_9_mean,-39.52212142944336
logmel_9_std,12.856980323791504
logmel_10_mean,-40.122676849365234
logmel_10_std,12.950297355651855
logmel_11_mean,-41.40467834472656
logmel_11_std,11.633374214172363
logmel_12_mean,-41.33757400512695
logmel_12_std,11.933822631835938
logmel_13_mean,-45.9205436706543
logmel_13_std,11.028072357177734
logmel_14_mean,-49.83696365356445
logmel_14_std,11.600139617919922
logmel_15_mean,-50.50926971435547
logmel_15_std,11.262468338012695
logmel_16_mean,-49.41652297973633
logmel_16_std,11.08117961883545
logmel_17_mean,-53.7702522277832
logmel_17_std,10.604019165039062
logmel_18_mean,-58.148075103759766
logmel_18_std,9.974198341369629
logmel_19_mean,-59.03364944458008
logmel_19_std,9.785832405090332
logmel_20_mean,-61.787445068359375
logmel_20_std,9.702383041381836
logmel_21_mean,-62.08096694946289
logmel_21_std,10.039714813232422
logmel_22_mean,-67.1656723022461
logmel_22_std,8.607951164245605
logmel_23_mean,-70.43464660644531
logmel_23_std,7.176055908203125
logmel_24_mean,-71.75501251220703
logmel_24_std,7.266392707824707
logmel_25_mean,-72.08326721191406
logmel_25_std,7.609287261962891
logmel_26_mean,-74.56832122802734
logmel_26_std,5.529347896575928
logmel_27_mean,-75.64968872070312
logmel_27_std,4.605006217956543
logmel_28_mean,-76.36195373535156
logmel_28_std,4.099180698394775
logmel_29_mean,-76.93494415283203
logmel_29_std,3.6651511192321777
logmel_30_mean,-77.42372131347656
logmel_30_std,3.323925495147705
logmel_31_mean,-78.15055084228516
logmel_31_std,2.0816118717193604
logmel_32_mean,-78.47911834716797
logmel_32_std,1.648482084274292
logmel_33_mean,-78.70977783203125
logmel_33_std,1.258390188217163
logmel_34_mean,-79.39247131347656
logmel_34_std,1.0700669288635254
logmel_35_mean,-79.61851501464844
logmel_35_std,0.8911795020103455
logmel_36_mean,-79.6529769897461
logmel_36_std,0.8189083337783813
logmel_37_mean,-79.99969482421875
logmel_37_std,0.018053242936730385
logmel_38_mean,-80.0
logmel_38_std,0.0
logmel_39_mean,-80.0
logmel_39_std,0.0
MSFM_0_mean,0.7035047546086556
MSFM_0_std,0.07928551197410716
MSCM_0_mean,9.847393738955859
MSCM_0_std,2.64646524721635
MMFCC_MSV_row_0_mean,1652.3585165870554
MMFCC_MSV_row_0_std,2410.029679040401
MMFCC_MSC_row_0_mean,499.4759707899835
MMFCC_MSC_row_0_std,451.5093357405008
MMFCC_MSV_row_1_mean,1182.1947379356877
MMFCC_MSV_row_1_std,1711.446986697713
MMFCC_MSC_row_1_mean,275.3601614747835
MMFCC_MSC_row_1_std,250.96786929756246
MMFCC_MSV_row_2_mean,1011.7644745977766
MMFCC_MSV_row_2_std,1447.5296569584195
MMFCC_MSC_row_2_mean,255.52213272167873
MMFCC_MSC_row_2_std,287.91789890420233
MMFCC_MSV_row_3_mean,568.4119359556664
MMFCC_MSV_row_3_std,694.7259386458168
MMFCC_MSC_row_3_mean,139.50153155125997
MMFCC_MSC_row_3_std,125.73288453336731
MMFCC_MSV_row_4_mean,391.1633059708316
MMFCC_MSV_row_4_std,406.237383489677
MMFCC_MSC_row_4_mean,134.92253769396677
MMFCC_MSC_row_4_std,127.31616518506323
MMFCC_MSV_row_5_mean,406.25250502948427
MMFCC_MSV_row_5_std,484.39421788886904
MMFCC_MSC_row_5_mean,110.81436197059311
MMFCC_MSC_row_5_std,87.58036068967019
MMFCC_MSV_row_6_mean,338.514656378062
MMFCC_MSV_row_6_std,335.60794821722385
MMFCC_MSC_row_6_mean,82.46782581199088
MMFCC_MSC_row_6_std,48.90271016646709
MMFCC_MSV_row_7_mean,294.86268285091023
MMFCC_MSV_row_7_std,242.1404143894271
MMFCC_MSC_row_7_mean,77.36042382683725
MMFCC_MSC_row_7_std,44.072753080553184
MMFCC_MSV_row_8_mean,333.004206764931
MMFCC_MSV_row_8_std,308.42533646823875
MMFCC_MSC_row_8_mean,117.08355466030034
MMFCC_MSC_row_8_std,71.1537897247916
MMFCC_MSV_row_9_mean,300.8448673913521
MMFCC_MSV_row_9_std,280.76779722144755
MMFCC_MSC_row_9_mean,140.5872829337994
MMFCC_MSC_row_9_std,115.1171952935983
MMFCC_MSV_row_10_mean,350.60131556193755
MMFCC_MSV_row_10_std,319.33088840243954
MMFCC_MSC_row_10_mean,104.16668801689812
MMFCC_MSC_row_10_std,79.39386228996206
MMFCC_MSV_row_11_mean,508.7717010019197
MMFCC_MSV_row_11_std,637.8952224397793
MMFCC_MSC_row_11_mean,92.4714249481024
MMFCC_MSC_row_11_std,84.63047688337718
MMFCC_MSV_row_12_mean,695.8160173674154
MMFCC_MSV_row_12_std,963.9158200821701
MMFCC_MSC_row_12_mean,153.44333975263524
MMFCC_MSC_row_12_std,169.91901259581394
MMFCC_MSV_col_0_mean,2489.4759471569373
MMFCC_MSV_col_0_std,2074.7217006848314
MMFCC_MSC_col_0_mean,0.0
MMFCC_MSC_col_0_std,0.0
MMFCC_MSV_col_1_mean,1103.4313957411325
MMFCC_MSV_col_1_std,606.7370196029326
MMFCC_MSC_col_1_mean,326.425883100576
MMFCC_MSC_col_1_std,370.6641024733369
MMFCC_MSV_col_2_mean,545.894176429232
MMFCC_MSV_col_2_std,228.10285035035565
MMFCC_MSC_col_2_mean,395.92753733425315
MMFCC_MSC_col_2_std,275.82938420755823
MMFCC_MSV_col_3_mean,322.27104201984366
MMFCC_MSV_col_3_std,123.7482517351587
MMFCC_MSC_col_3_mean,199.5817300860245
MMFCC_MSC_col_3_std,93.65375993666869
MMFCC_MSV_col_4_mean,228.3063111897979
MMFCC_MSV_col_4_std,116.38215824222132
MMFCC_MSC_col_4_mean,183.51776336660112
MMFCC_MSC_col_4_std,146.71807839829845
MMFCC_MSV_col_5_mean,126.2466757673945
MMFCC_MSV_col_5_std,63.93126306793716
MMFCC_MSC_col_5_mean,110.01856589879527
MMFCC_MSC_col_5_std,56.46197950917376
MMFCC_MSV_col_6_mean,76.34681857904438
MMFCC_MSV_col_6_std,31.713995638587026
MMFCC_MSC_col_6_mean,68.20092682763273
MMFCC_MSC_col_6_std,31.880248188149473
MMFCC_MSV_col_7_mean,52.3728167430979
MMFCC_MSV_col_7_std,4.053257056405939
MMFCC_MSC_col_7_mean,59.82127717247359
MMFCC_MSC_col_7_std,22.421493787814608
MOSC_MSV_row_0_mean,5.270459663483134
MOSC_MSV_row_0_std,2.631746959672632
MOSC_MSC_row_0_mean,8.74894794178928
MOSC_MSC_row_0_std,13.090427797849584
MOSC_MSV_row_1_mean,5.46578539268646
MOSC_MSV_row_1_std,4.252607644945221
MOSC_MSC_row_1_mean,1.5286342090298621
MOSC_MSC_row_1_std,0.9082022319994065
MOSC_MSV_row_2_mean,9.50128043351029
MOSC_MSV_row_2_std,7.682762253478855
MOSC_MSC_row_2_mean,2.8737651300648563
MOSC_MSC_row_2_std,2.529603500969295
MOSC_MSV_row_3_mean,15.26392232625224
MOSC_MSV_row_3_std,14.416803408437314
MOSC_MSC_row_3_mean,4.301689666625419
MOSC_MSC_row_3_std,3.0145479888136975
MOSC_MSV_row_4_mean,11.750151509304631
MOSC_MSV_row_4_std,9.8282676454927
MOSC_MSC_row_4_mean,3.3319466239583813
MOSC_MSC_row_4_std,3.6483167317170744
MOSC_MSV_row_5_mean,10.902850995748633
MOSC_MSV_row_5_std,10.377026103949138
MOSC_MSC_row_5_mean,2.7779336618615917
MOSC_MSC_row_5_std,2.892793673051718
MOSC_MSV_row_6_mean,8.96955258921945
MOSC_MSV_row_6_std,10.247673134535232
MOSC_MSC_row_6_mean,2.6099996876657228
MOSC_MSC_row_6_std,2.0565932694540416
MOSC_MSV_row_7_mean,3.345574246405285
MOSC_MSV_row_7_std,3.4083705830414686
MOSC_MSC_row_7_mean,0.858473037035901
MOSC_MSC_row_7_std,0.5234032330064166
MOSC_MSV_col_0_mean,26.053904016561695
MOSC_MSV_col_0_std,11.568118686524725
MOSC_MSC_col_0_mean,0.0
MOSC_MSC_col_0_std,0.0
MOSC_MSV_col_1_mean,16.103672591432932
MOSC_MSV_col_1_std,8.0098759455859
MOSC_MSC_col_1_mean,2.981158274041094
MOSC_MSC_col_1_std,2.5448223736260145
MOSC_MSV_col_2_mean,9.050328405927237
MOSC_MSV_col_2_std,4.877491921413033
MOSC_MSC_col_2_mean,6.3449062071483695
MOSC_MSC_col_2_std,3.9028184233463845
MOSC_MSV_col_3_mean,6.439736421202802
MOSC_MSV_col_3_std,3.0672217361890888
MOSC_MSC_col_3_mean,2.5080653505264032
MOSC_MSC_col_3_std,1.6550364933426795
MOSC_MSV_col_4_mean,4.622539814616429
MOSC_MSV_col_4_std,1.778566014831914
MOSC_MSC_col_4_mean,2.8608935581810417
MOSC_MSC_col_4_std,1.6264354309580493
MOSC_MSV_col_5_mean,3.3063255152188002
MOSC_MSV_col_5_std,1.0000986214064596
MOSC_MSC_col_5_mean,2.172530745870205
MOSC_MSC_col_5_std,1.2380947242454752
MOSC_MSV_col_6_mean,2.6071409621296566
MOSC_MSV_col_6_std,0.7702580230794247
MOSC_MSC_col_6_mean,6.087585773632959
MOSC_MSC_col_6_std,12.53386974832637
MOSC_MSV_col_7_mean,2.285929429520575
MOSC_MSV_col_7_std,0.7197883941531696
MOSC_MSC_col_7_mean,4.076250048630943
MOSC_MSC_col_7_std,6.174648523655424
